,Unnamed: 0,label
11643,11643,kontrollziele informations verwenden technologie
11644,11644,control objectives for information and related technology
11645,11645,kontrollziele it verwenden technologie
11646,11646,it-governance-framework
11647,11647,kontrollziel informations verwenden technologie
11648,11648,kontrollziele ikt verwenden technologie
11649,11649,beratung rechtlich entscheidung leisten
11650,11650,personal thema bier schulen
11651,11651,furniermessermaschine bedienen
11652,11652,innovationsfördernde beschaffung umsetzen
11653,11653,3d-körperscantechnologie
11654,11654,3d-körperscannertechnologie
11655,11655,elektroplattieren
11656,11656,galvanisieren
11657,11657,kunde kundin kosmetika empfehlen
11658,11658,geschrieben schwedisch verstehen
11659,11659,schwedisch lesen
11660,11660,meldeverfahren befolgen
11661,11661,stromnetze entwerfen
11662,11662,partizipative forschung durchführen
11663,11663,preisbildungsgelegenheiten ermitteln
11664,11664,kostümanproben organisieren
11665,11665,mini-windkrafterzeugung
11666,11666,untersuchungsbericht bezug eisenbahn verfassen
11667,11667,lernbereitschaft zeigen
11668,11668,fischerei multikulturell umfeld arbeiten
11669,11669,digital kunst herstellung fotografischen masterkopie vorbereiten
11670,11670,digital kunst herstellung photographischen masterkopie vorbereiten
11671,11671,öffentlich zugang ausstellung fördern
11672,11672,maschinenbau
11673,11673,maschinentechnik
11674,11674,maschinenwesen
11675,11675,mikroklimata gebäude planen
11676,11676,rückstand bewältigen
11677,11677,gerät werkzeug technologie präzis einsetzen
11678,11678,anodisierungsbedingte veränderung beachten
11679,11679,medizinisch erstversorgung
11680,11680,erstversorgung
11681,11681,erstbehandlung
11682,11682,primärversorgung
11683,11683,anrufverteilungssystem bedienen
11684,11684,anrufverteilungssystem nutzen
11685,11685,anrufverteilungssysteme bedienen
11686,11686,system anrufverteilung bedienen
11687,11687,sbr verwenden
11688,11688,skills-based routing verwenden
11689,11689,kompetenzorientierte anrufverteilung verwenden
11690,11690,prothese instand halten
11691,11691,landschaftsdesigns schaffen
11692,11692,pflanzenschutzmittel spritzen
11693,11693,bildungsträgern zusammenarbeiten
11694,11694,kraftwerk warten
11695,11695,kraftwerk instand halten
11696,11696,status schiff beurteilen
11697,11697,set-up musikinstrument aufzeichnen
11698,11698,id tech
11699,11699,arbeitsplatz instand halten
11700,11700,verpackungsgestaltung abnehmen
11701,11701,hochwassersanierungsausrüstung
11702,11702,feinnadelbiopsie
11703,11703,philanthropie
11704,11704,arten kunststoff
11705,11705,kunststoffsorten
11706,11706,text auswendig lernen
11707,11707,marketingkampagne planen
11708,11708,holz trocknen
11709,11709,publikum emotional ansprechen
11710,11710,kleinschiffe beladen manövrieren
11711,11711,schädling unkrautbekämpfung leiten
11712,11712,deckenplatten anbringen
11713,11713,kapseln kontrollieren
11714,11714,kulturell ausstellung beraten
11715,11715,dichte gemahlen kakao analysieren
11716,11716,apfelsorten
11717,11717,lichtqualität veranstaltung steuern
11718,11718,oberlicht montieren
11719,11719,solare absorptionskühlanlage
11720,11720,werkstücke sterilisieren
11721,11721,werkstücke desinfizieren
11722,11722,arbeitsbereich lebensmittelzubereitung übergeben
11723,11723,psychologisch entwicklung heranwachsender
11724,11724,psychologisch entwicklung jugendlicher
11725,11725,mikromontage
11726,11726,ablauf sekundarstufe
11727,11727,limburgisch sprechen
11728,11728,digital bewegtbilder editieren
11729,11729,ikt-softwarespezifikationen
11730,11730,information verschieden nautische thema einholen
11731,11731,installationskosten telekommunikationsgeräte veranschlagen
11732,11732,gleisgeometrienormen
11733,11733,ausgrabung beaufsichtigen
11734,11734,typus entgratbürsten
11735,11735,solarstromanlagen warten
11736,11736,solarstromanlagen instandhalten
11737,11737,abfragesprachen
11738,11738,retrievalsprachen
11739,11739,konzentration zeitraum aufrechterhalten
11740,11740,verpflichtung hotel gaststättengewerbe einhalten
11741,11741,patientenpatientinnen notfallinterventionen immobilisieren
11742,11742,versand recyclingstoffen koordinieren
11743,11743,zahnmodelle abdrücken untersuchen
11744,11744,werkzeug extraktion transformation laden datum
11745,11745,etl-tools
11746,11746,etl
11747,11747,werkzeug extraktion transformation laden datum
11748,11748,etl-werkzeug
11749,11749,extract-transform-load-werkzeug
11750,11750,extract transform load
11751,11751,extraktion transformation laden
11752,11752,werkzeug extraktion transformation laden datum
11753,11753,iuk-code-reviews durchführen
11754,11754,werkzeug software-konfigurationsmanagement
11755,11755,werkzeug softwarekonfigurationsmanagement
11756,11756,tools software-konfigurationsmanagement
11757,11757,git
11758,11758,quellenverwaltung
11759,11759,scm-werkzeug
11760,11760,versionsverwaltungssoftware
11761,11761,werkzeug softwarekonfigurations-management
11762,11762,werkzeug software-konfigurationsmanagement
11763,11763,revisionsverwaltung
11764,11764,werkzeug softwareversionsverwaltung
11765,11765,werkzeug software configuration management
11766,11766,berichterstattungssoftware entwickeln
11767,11767,software berichterstattung entwickeln
11768,11768,pflanzengesundheit sorgen
11769,11769,archäobotanik
11770,11770,chemikalie spülungsflüssigkeit hinzufügen
11771,11771,kontakt kollege pflegen
11772,11772,notfallmelder anweisen
11773,11773,pferdebesitzerpferdebesitzerinnen hufpflegeanforderungen beraten
11774,11774,arbeitsatmosphäre kontinuierlich verbesserung schaffen
11775,11775,urologie
11776,11776,rettungsfachkräften assistieren
11777,11777,rettungsfachpersonal assistieren
11778,11778,rettungssanitäternrettungssanitäterinnen assistieren
11779,11779,gipsblöcke einsetzen
11780,11780,gips-wandbauplatten einsetzen
11781,11781,technisch glossare entwickeln
11782,11782,entwurf gravuren übertragen
11783,11783,marketingpläne bereich schuhwerk lederwaren entwickeln
11784,11784,schädlingsbekämpfung pflanzen
11785,11785,qualitätsstandards jugendarbeit anwenden
11786,11786,süßungsmaschinen bedienen
11787,11787,geld jetons tauschen
11788,11788,krananlagen aufstellen
11789,11789,krananlagen installieren
11790,11790,landwirtschaftlich feld begutachten
11791,11791,lohn gehalt verwalten
11792,11792,schild leserlich zustehen erhalten
11793,11793,mitarbeiter mitarbeiterin unternehmen einführen
11794,11794,maßnahme entflammbarkeit ergreifen
11795,11795,ermittlung schulden durchführen
11796,11796,aquakultur-leitungssysteme überwachen
11797,11797,sicherheitskonzepte entwickeln
11798,11798,zusammenstellen
11799,11799,handelsrecht
11800,11800,lackmenge schätzen
11801,11801,farbmenge schätzen
11802,11802,start landebahn flughafen frei hindernis halten
11803,11803,auswirkung pestizid rohstoff lebensmittel
11804,11804,getränkekarte vorstellen
11805,11805,gast getränk karte informieren
11806,11806,gast getränkeauswahl informieren
11807,11807,getränkekarte präsentieren
11808,11808,verwaltungsdokumente rad fahren
11809,11809,persönlich verwaltungsdokumente rad fahren
11810,11810,verwaltungsdokumente rad fahren
11811,11811,gesetzgebungsvorhaben vorbereiten
11812,11812,technik habitatkartierung anwenden
11813,11813,ersatz inspizienteneine inspizientin finden
11814,11814,ikt-systemprobleme lösen
11815,11815,ikt-systemproblem lösen
11816,11816,ikt-systemprobleme analysieren
11817,11817,troubleshooting ikt-system durchführen
11818,11818,ikt-systemfehler beheben
11819,11819,it-systemprobleme lösen
11820,11820,ikt-systemprobleme feststellen
11821,11821,systemprobleme lösen
11822,11822,problem ikt-system lösen
11823,11823,forensisch datum auswerten
11824,11824,thematisch karten erstellen
11825,11825,sportausrüstungslieferanten zusammenarbeiten
11826,11826,maschinenbeschickung überwachen
11827,11827,getreidequalität brauen bewerten
11828,11828,geschenk verpacken
11829,11829,drehwerkzeug verwenden
11830,11830,drechselwerkzeug verwenden
11831,11831,kunde sache parkettpflege beraten
11832,11832,wein empfehlen
11833,11833,wein empfehlen
11834,11834,wein offerieren
11835,11835,wein weiterempfehlen
11836,11836,wein vorschlagen
11837,11837,beratung archäologisch stätte leisten
11838,11838,korrekt signalgebung streckenwartungsarbeiten sicherstellen
11839,11839,toleranz festlegen
11840,11840,toleranzschwellen festlegen
11841,11841,kombination textur
11842,11842,geschäftsprozess
11843,11843,laboruntersuchungen durchführen
11844,11844,beschaffungsprozesse durchführen
11845,11845,sicherheit passagier vorfeld überwachen
11846,11846,genehmigung nutzung öffentlich fläche einholen
11847,11847,maschine versorgen
11848,11848,fischverarbeitungsausrüstung bedienen
11849,11849,fortpflanzungssysteme tier
11850,11850,produktion grube überwachen
11851,11851,kunde kundin blumenarten beraten
11852,11852,diplomatisch krisenmanagement anwenden
11853,11853,krankenakten patientenpatientinnen identifizieren
11854,11854,klimaanlagen warten
11855,11855,anatomie
11856,11856,humananatomie
11857,11857,schallmessgeräte benutzen
11858,11858,anomalie sexualfunktionen
11859,11859,sexuell störung
11860,11860,einäscherung beaufsichtigen
11861,11861,bekleidungsmuster klassifizieren
11862,11862,erhitzt glas beobachten
11863,11863,geschrieben portugiesisch verstehen
11864,11864,portugiesisch lesen
11865,11865,datenbank-entwicklungswerkzeuge
11866,11866,stückguthandhabung leiten
11867,11867,rolle belastungs ruhephasen informieren
11868,11868,data-mining-methode
11869,11869,warmextrusionsmaschine pflegen
11870,11870,schauspielern interagieren
11871,11871,akteur interagieren
11872,11872,halbleiterkristalle herstellen
11873,11873,halbleiterkristalle produzieren
11874,11874,risikoverhalten täter täterin beurteilen
11875,11875,verkaufserlöse maximieren
11876,11876,umsatzerlöse maximieren
11877,11877,größtmöglich verkaufserlöse erzielen
11878,11878,schnittbögen kostüm erstellen
11879,11879,süßware verkaufen
11880,11880,baumaterialien bestellen
11881,11881,baustoffe bestellen
11882,11882,mitgliedschaftsverwaltung durchführen
11883,11883,beförderung granulationsausrüstung vornehm
11884,11884,filmentwicklungsmaschinen testen
11885,11885,schiffsvorräte inventarisieren pflegen
11886,11886,härtegrad öl bewerten
11887,11887,aggregat übertragen
11888,11888,aggregat transferieren
11889,11889,technisch ressource rate ziehen
11890,11890,fachressourcen rate ziehen
11891,11891,technisch hilfsmittel hinziehen
11892,11892,bengalisch schreiben
11893,11893,schwimmbeckeninfrastruktur überwachen
11894,11894,beleuchtungsausrüstung instand halten
11895,11895,hilfestellung festlegung präsentationskontextes arbeit leisten
11896,11896,arten wasserstraßen
11897,11897,bewertung überwachen
11898,11898,presslufthammer bedienen
11899,11899,schlüsselideen bereichern
11900,11900,architekturtheorie
11901,11901,stegreifübersetzung durchführen
11902,11902,stegreif übersetzen
11903,11903,beratung verstoß vorschrift leisten
11904,11904,solaranlage-einbausysteme
11905,11905,sonnenkollektoren-montagesysteme
11906,11906,sozial unternehmertum
11907,11907,luftqualität steuern
11908,11908,haar kräuseln
11909,11909,haar locken
11910,11910,rechtsvorschriften werbung
11911,11911,einhaltung rechtlich anforderung gewährleisten
11912,11912,einhaltung gesetzlich bestimmung gewährleisten
11913,11913,make-up-skizze zeichnen
11914,11914,meistermodelle entwerfen
11915,11915,master-modell entwerfen
11916,11916,beratung fahrzeugmerkmalen leisten
11917,11917,pfandhausbestand verwalten
11918,11918,bestehen pfandleihanstalt verwalten
11919,11919,steuerpolitische strategie entwickeln
11920,11920,suboptimalem ernährungsstatus person eingreifen
11921,11921,gerät landschaftsbau verwenden
11922,11922,lehrtätigkeiten beobachten
11923,11923,epidemiologie
11924,11924,heroengine
11925,11925,gussmischung herstellen
11926,11926,labordaten medizinisch genetik interpretieren
11927,11927,probekleidungsstücke zeigen
11928,11928,beurteilung wachstumsraten
11929,11929,tierfressverhalten überprüfen
11930,11930,rechtsvorschriften gesundheitswesen einhalten
11931,11931,wein dekantieren
11932,11932,verbesserung künstlerisch produktion vorschlagen
11933,11933,thermohydraulik
11934,11934,notfallarbeiten bäumen vorbereiten
11935,11935,piercings durchführen
11936,11936,fachkrankenpflege evaluieren
11937,11937,tiergesundheitsvorschriften vertreiben erzeugnis tierisch ursprung
11938,11938,entwicklungsmöglichkeiten musiktherapie
11939,11939,mobilkräne bedienen
11940,11940,fahrzeugkräne bedienen
11941,11941,hörtests anpassen
11942,11942,datum verwalten
11943,11943,datenverwaltung betreiben
11944,11944,datenressourcen verwalten
11945,11945,datenlebenszyklus steuern
11946,11946,datenverwaltung durchführen
11947,11947,datenqualitätswerkzeugen arbeiten
11948,11948,früh lernerfahrungen bewerten
11949,11949,gehegenetze instand halten
11950,11950,netzwerk innerhalb schreibend industrie aufbauen
11951,11951,netzwerk innerhalb schreibend zunft aufbauen
11952,11952,leasingverfahren
11953,11953,produktionslinie überwachen
11954,11954,wiederaufwärmmethoden verwenden
11955,11955,lebensmittel gewünscht temperatur bringen
11956,11956,essen aufwärmen
11957,11957,nacherwärmungsmethoden verwenden
11958,11958,wiederaufwärmmethoden nutzen
11959,11959,elektrisch haushaltsgeräte
11960,11960,musikensemble leiten
11961,11961,rückverfolgbarkeitssysteme implementieren
11962,11962,vertrag verwenden grundstückspflegearbeiten durchsehen
11963,11963,coaching-fachwissen
11964,11964,beleuchtungspläne lesen
11965,11965,klebstoff
11966,11966,klebemittel
11967,11967,kleber
11968,11968,evaluierungsmethoden musiktherapie entwerfen
11969,11969,rohstoff überprüfen
11970,11970,brandbekämpfung aquakulturanlagen
11971,11971,computerlinguistik
11972,11972,linguistische datenverarbeitung
11973,11973,terrazzomaterial mischen
11974,11974,terrazzomaterial anrühren
11975,11975,lebendfischernte überwachen
11976,11976,talentagenturen kontaktieren
11977,11977,finanzinstrument arbeiten
11978,11978,facettenschleifmaschine bedienen
11979,11979,abkanntmaschine bedienen
11980,11980,bevölkerungsdaten untersuchen
11981,11981,mobilität dienstleistung
11982,11982,automatisch optisch inspektion
11983,11983,massagetechniken tier anwenden
11984,11984,angewandte zoologie
11985,11985,angewandte tierkunde
11986,11986,tierbesitzer zustehen tier befragen
11987,11987,forschung fotografischen methode betreiben
11988,11988,forschung photographischen methode betreiben
11989,11989,zirkusensembles arbeiten
11990,11990,circusensembles arbeiten
11991,11991,software fertigungsplanung aquakultur
11992,11992,fahrzeug längs fahrbahn einparken
11993,11993,suchmaschinenoptimierung durchführen
11994,11994,finanzierung kunstprojekte sichern
11995,11995,gast sehenswürdigkeiten begleiten
11996,11996,gast sehenswürdigkeiten mitnehmen
11997,11997,besucher sehenswürdigkeiten begleiten
11998,11998,gast interessant ort bringen
11999,11999,schlüsselindikatoren leistung call center verwalten
12000,12000,anhaften gussteils vermeiden
